title,year,department,award,film,img_link,film_link
Awards,2013,Graduation films,Special Distinction,Pandy,https://www.annecy.org/resources/images/m/20131626.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20131626
Awards,2013,Graduation films,Junior Jury Award for a graduation film,Rabbit and Deer,https://www.annecy.org/resources/images/m/20131964.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20131964
Awards,2013,Special Prizes,Unicef Award,Because I'm a Girl,https://www.annecy.org/resources/images/m/20130559.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20130559
Awards,2013,Special Prizes,Fipresci Award,Gloria Victoria,https://www.annecy.org/resources/images/m/20130424.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20130424
Awards,2013,Special Prizes,Fipresci Special Distinction,Feral,https://www.annecy.org/resources/images/m/20130091.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20130091
Awards,2013,Special Prizes,"""CANAL+ creative aid"" Award for a short film",Autour du lac,https://www.annecy.org/resources/images/m/20131503.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20131503
Awards,2013,Special Prizes,Festivals Connexion Award - Région Rhône-Alpes with Lumières Numériques,Feral,https://www.annecy.org/resources/images/m/20130091.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20130091
Awards,2013,Special Prizes,Annecy audience choice,KJFG No 5,https://www.annecy.org/resources/images/m/20081382.jpg,https://www.annecy.org/about/archives/2013/award-winners/film-index:film-20081382
Awards,2012,Feature films,The Cristal for best feature,Crulic - drumul spre dincolo,https://www.annecy.org/resources/images/m/20122386.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122386
Awards,2012,Feature films,Special Distinction,Arrugas,https://www.annecy.org/resources/images/m/20120589.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120589
Awards,2012,Feature films,Audience Award,Couleur de peau : miel,https://www.annecy.org/resources/images/m/20122441.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122441
Awards,2012,Short films,The Annecy Cristal,Tram,https://www.annecy.org/resources/images/m/20122379.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122379
Awards,2012,Short films,Special Jury Award,Edmond était un âne,https://www.annecy.org/resources/images/m/20120375.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120375
Awards,2012,Short films,"""Jean-Luc Xiberras"" Award for a first film",The People Who Never Stop,https://www.annecy.org/resources/images/m/20121714.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121714
Awards,2012,Short films,Special Distinction,Seven Minutes in the Warsaw Ghetto,https://www.annecy.org/resources/images/m/20121678.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121678
Awards,2012,Short films,Sacem Award for original music,Modern No. 2,https://www.annecy.org/resources/images/m/20121763.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121763
Awards,2012,Short films,Junior Jury Award for a short film,Historia d'este,https://www.annecy.org/resources/images/m/20120067.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120067
Awards,2012,Short films,Audience Award,Second Hand,https://www.annecy.org/resources/images/m/20120830.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120830
Awards,2012,TV and commissioned films,The Cristal for best TV production,"Secret Mountain Fort Awesome ""Nightmare Sauce""",https://www.annecy.org/resources/images/m/20121194.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121194
Awards,2012,TV and commissioned films,Special Award for a TV series,"Stella and Sam ""Voyage sur la lune""",https://www.annecy.org/resources/images/m/20120959.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120959
Awards,2012,TV and commissioned films,Award for best TV special,The Gruffalo's Child,https://www.annecy.org/resources/images/m/20121734.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121734
Awards,2012,TV and commissioned films,"Educational, scientific or industrial film Award",Le Droit de suite,https://www.annecy.org/resources/images/m/20120324.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120324
Awards,2012,TV and commissioned films,Advertising or promotional film Award,"Red Cross ""Stuff""",https://www.annecy.org/resources/images/m/20122341.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122341
Awards,2012,TV and commissioned films,Award for best music video,"We Cut Corners ""Pirate's Life""",https://www.annecy.org/resources/images/m/20120518.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120518
Awards,2012,Graduation films,Award for best graduation film,The Making of Longbird,https://www.annecy.org/resources/images/m/20120477.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120477
Awards,2012,Graduation films,Special Jury Award,Kyrielle,https://www.annecy.org/resources/images/m/20120636.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120636
Awards,2012,Graduation films,Special Distinction,Le Jardin enchanté,https://www.annecy.org/resources/images/m/20120261.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120261
Awards,2012,Graduation films,Junior Jury Award for a graduation film,Friendsheep,https://www.annecy.org/resources/images/m/20121022.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20121022
Awards,2012,Special Prizes,Unicef Award,Couleur de peau : miel,https://www.annecy.org/resources/images/m/20122441.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122441
Awards,2012,Special Prizes,Fipresci Award,Tram,https://www.annecy.org/resources/images/m/20122379.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20122379
Awards,2012,Special Prizes,"""CANAL+ creative aid"" Award for a short film",Una furtiva lagrima,https://www.annecy.org/resources/images/m/20120472.jpg,https://www.annecy.org/about/archives/2012/award-winners/film-index:film-20120472
Awards,2011,Feature films,The Cristal for best feature,Le Chat du Rabbin,https://www.annecy.org/resources/images/m/20111952.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111952
Awards,2011,Feature films,Special Distinction,Colorful,https://www.annecy.org/resources/images/m/20111962.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111962
Awards,2011,Feature films,Audience Award,Colorful,https://www.annecy.org/resources/images/m/20111962.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111962
Awards,2011,Short films,The Annecy Cristal,Pixels,https://www.annecy.org/resources/images/m/20110139.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110139
Awards,2011,Short films,Special Jury Award,Big Bang Big Boom,https://www.annecy.org/resources/images/m/20110229.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110229
Awards,2011,Short films,"""Jean-Luc Xiberras"" Award for a first film",Świteź,https://www.annecy.org/resources/images/m/20110179_switez.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110179
Awards,2011,Short films,Special Distinction,Paths of Hate,https://www.annecy.org/resources/images/m/20110056.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110056
Awards,2011,Short films,Sacem Award for original music,Maska,https://www.annecy.org/resources/images/m/20110386.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110386
Awards,2011,Short films,Junior Jury Award for a short film,A Morning Stroll,https://www.annecy.org/resources/images/m/20111234.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111234
Awards,2011,Short films,Audience Award,Luminaris,https://www.annecy.org/resources/images/m/20110662.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110662
Awards,2011,TV and commissioned films,The Cristal for best TV production,"The Amazing World of Gumball ""The Quest""",https://www.annecy.org/resources/images/m/20111696.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111696
Awards,2011,TV and commissioned films,Special Award for a TV series,"Le Petit Nicolas ""À la récré on se bat""",https://www.annecy.org/resources/images/m/20110830.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110830
Awards,2011,TV and commissioned films,Award for best TV special,Das Bild der Prinzessin,https://www.annecy.org/resources/images/m/20110430.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110430
Awards,2011,TV and commissioned films,"Educational, scientific or industrial film Award",Comment nourrir tout le monde ?,https://www.annecy.org/resources/images/m/20110383.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110383
Awards,2011,TV and commissioned films,Advertising or promotional film Award,"Canal J ""Royaume du Gnagnagna""",https://www.annecy.org/resources/images/m/20111120.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111120
Awards,2011,TV and commissioned films,Award for best music video,"Wax Tailor Featuring Charlie Winston ""I Own You""",https://www.annecy.org/resources/images/m/20110998.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110998
Awards,2011,Graduation films,Award for best graduation film,Plato,https://www.annecy.org/resources/images/m/20111289.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111289
Awards,2011,Graduation films,Special Jury Award,Trois Petits Points,https://www.annecy.org/resources/images/m/20110646_1.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110646
Awards,2011,Graduation films,Special Distinction,The Eagleman Stag,https://www.annecy.org/resources/images/m/20110324.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110324
Awards,2011,Graduation films,Junior Jury Award for a graduation film,Plato,https://www.annecy.org/resources/images/m/20111289.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111289
Awards,2011,Special Prizes,Unicef Award,L'Apprenti Père Noël,https://www.annecy.org/resources/images/m/20111738.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20111738
Awards,2011,Special Prizes,Fipresci Award,Luminaris,https://www.annecy.org/resources/images/m/20110662.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110662
Awards,2011,Special Prizes,"""CANAL+ creative aid"" Award for a short film",Chroniques de la poisse,https://www.annecy.org/resources/images/m/20110699_1.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110699
Awards,2011,Special Prizes,Fnac Award for a feature film,Chico & Rita,https://www.annecy.org/resources/images/m/20110453.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20110453
Awards,2011,Special Prizes,Annecy 2011 YouTube Award,Sidewalk Scribble,https://www.annecy.org/resources/images/m/20112035.jpg,https://www.annecy.org/about/archives/2011/award-winners/film-index:film-20112035
Awards,2010,Feature films,"The Cristal for best feature
Audience Award
",Fantastic Mr. Fox,https://www.annecy.org/resources/images/t/20101875_2.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101875
Awards,2010,Feature films,"Special Distinction
",Kerity la Maison des contes,https://www.annecy.org/resources/images/t/20100241.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20100241
Awards,2010,Short films,"Special Distinction ex æquo
Junior Jury Award for a short film
",Don't Go,https://www.annecy.org/resources/images/t/20101750.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101750
Awards,2010,Short films,"Fipresci Award
",Fröken märkvärdig & karriären,https://www.annecy.org/resources/images/t/20101109.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101109
Awards,2010,Short films,"""Jean-Luc Xiberras"" Award for a first film
",Jean-François,https://www.annecy.org/resources/images/t/20101416.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101416
Awards,2010,Short films,"Special Distinction ex æquo
",Les Journaux de Lipsett,https://www.annecy.org/resources/images/t/20101734_1.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101734
Awards,2010,Short films,"Sacem Award for original music
",Love & Theft,https://www.annecy.org/resources/images/t/20100675.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20100675
Awards,2010,Short films,"Special Jury Award
Audience Award
Unicef Award
",Sinna mann,https://www.annecy.org/resources/images/t/20101615_1.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101615
Awards,2010,Short films,"The Annecy Cristal
",The Lost Thing,https://www.annecy.org/resources/images/t/20101829.jpg,https://www.annecy.org/about/archives/2010/award-winners/film-index:film-20101829
